  0.00000000E+00 -0.33359259E+01
  0.10020027E-01 -0.33373831E+01
  0.20040054E-01 -0.33417418E+01
  0.30060081E-01 -0.33489634E+01
  0.40080108E-01 -0.33589857E+01
  0.50100135E-01 -0.33717244E+01
  0.60120162E-01 -0.33870759E+01
  0.70140189E-01 -0.34049211E+01
  0.80160216E-01 -0.34251280E+01
  0.90180243E-01 -0.34475556E+01
  0.10020027E+00 -0.34720565E+01
  0.11022030E+00 -0.34984805E+01
  0.12024032E+00 -0.35266760E+01
  0.13026035E+00 -0.35564931E+01
  0.14028038E+00 -0.35877844E+01
  0.15030041E+00 -0.36204067E+01
  0.16032043E+00 -0.36542219E+01
  0.17034046E+00 -0.36890973E+01
  0.18036049E+00 -0.37249063E+01
  0.19038051E+00 -0.37615284E+01
  0.20040054E+00 -0.37988495E+01
  0.21042057E+00 -0.38367618E+01
  0.22044059E+00 -0.38751634E+01
  0.23046062E+00 -0.39139586E+01
  0.24048065E+00 -0.39530575E+01
  0.25050068E+00 -0.39923761E+01
  0.26052070E+00 -0.40318355E+01
  0.27054073E+00 -0.40713626E+01
  0.28056076E+00 -0.41108893E+01
  0.29058078E+00 -0.41503526E+01
  0.30060081E+00 -0.41896943E+01
  0.31062084E+00 -0.42288612E+01
  0.32064086E+00 -0.42678046E+01
  0.33066089E+00 -0.43064804E+01
  0.34068092E+00 -0.43448488E+01
  0.35070095E+00 -0.43828743E+01
  0.36072097E+00 -0.44205253E+01
  0.37074100E+00 -0.44577744E+01
  0.38076103E+00 -0.44945975E+01
  0.39078105E+00 -0.45309742E+01
  0.40080108E+00 -0.45668876E+01
  0.41082111E+00 -0.46023235E+01
  0.42084114E+00 -0.46372708E+01
  0.43086116E+00 -0.46717206E+01
  0.44088119E+00 -0.47056666E+01
  0.45090122E+00 -0.47391045E+01
  0.46092124E+00 -0.47720315E+01
  0.47094127E+00 -0.48044463E+01
  0.48096130E+00 -0.48363488E+01
  0.49098132E+00 -0.48677398E+01
  0.50100135E+00 -0.48986206E+01
  0.51102138E+00 -0.49289928E+01
  0.52104141E+00 -0.49588581E+01
  0.53106143E+00 -0.49882179E+01
  0.54108146E+00 -0.50170735E+01
  0.55110149E+00 -0.50454253E+01
  0.56112151E+00 -0.50732733E+01
  0.57114154E+00 -0.51006162E+01
  0.58116157E+00 -0.51274521E+01
  0.59118159E+00 -0.51537780E+01
  0.60120162E+00 -0.51795896E+01
  0.61122165E+00 -0.52048816E+01
  0.62124168E+00 -0.52296477E+01
  0.63126170E+00 -0.52538806E+01
  0.64128173E+00 -0.52775717E+01
  0.65130176E+00 -0.53007120E+01
  0.66132178E+00 -0.53232913E+01
  0.67134181E+00 -0.53452993E+01
  0.68136184E+00 -0.53667247E+01
  0.69138186E+00 -0.53875564E+01
  0.70140189E+00 -0.54077829E+01
  0.71142192E+00 -0.54273930E+01
  0.72144195E+00 -0.54463754E+01
  0.73146197E+00 -0.54647196E+01
  0.74148200E+00 -0.54824154E+01
  0.75150203E+00 -0.54994536E+01
  0.76152205E+00 -0.55158257E+01
  0.77154208E+00 -0.55315241E+01
  0.78156211E+00 -0.55465424E+01
  0.79158214E+00 -0.55608754E+01
  0.80160216E+00 -0.55745189E+01
  0.81162219E+00 -0.55874702E+01
  0.82164222E+00 -0.55997275E+01
  0.83166224E+00 -0.56112903E+01
  0.84168227E+00 -0.56221594E+01
  0.85170230E+00 -0.56323364E+01
  0.86172232E+00 -0.56418239E+01
  0.87174235E+00 -0.56506255E+01
  0.88176238E+00 -0.56587452E+01
  0.89178241E+00 -0.56661879E+01
  0.90180243E+00 -0.56729588E+01
  0.91182246E+00 -0.56790631E+01
  0.92184249E+00 -0.56845064E+01
  0.93186251E+00 -0.56892942E+01
  0.94188254E+00 -0.56934315E+01
  0.95190257E+00 -0.56969233E+01
  0.96192259E+00 -0.56997739E+01
  0.97194262E+00 -0.57019870E+01
  0.98196265E+00 -0.57035656E+01
  0.99198268E+00 -0.57045118E+01
  0.10020027E+01 -0.57048271E+01
  0.10120637E+01 -0.57045092E+01
  0.10221247E+01 -0.57035553E+01
  0.10321857E+01 -0.57019641E+01
  0.10422466E+01 -0.56997338E+01
  0.10523076E+01 -0.56968617E+01
  0.10623686E+01 -0.56933444E+01
  0.10724296E+01 -0.56891782E+01
  0.10824906E+01 -0.56843588E+01
  0.10925516E+01 -0.56788814E+01
  0.11026125E+01 -0.56727410E+01
  0.11126735E+01 -0.56659325E+01
  0.11227345E+01 -0.56584508E+01
  0.11327955E+01 -0.56502907E+01
  0.11428565E+01 -0.56414474E+01
  0.11529174E+01 -0.56319161E+01
  0.11629784E+01 -0.56216929E+01
  0.11730394E+01 -0.56107739E+01
  0.11831004E+01 -0.55991561E+01
  0.11931614E+01 -0.55868371E+01
  0.12032224E+01 -0.55738151E+01
  0.12132833E+01 -0.55600892E+01
  0.12233443E+01 -0.55456593E+01
  0.12334053E+01 -0.55305261E+01
  0.12434663E+01 -0.55146911E+01
  0.12535273E+01 -0.54981566E+01
  0.12635883E+01 -0.54809259E+01
  0.12736492E+01 -0.54630027E+01
  0.12837102E+01 -0.54443917E+01
  0.12937712E+01 -0.54250983E+01
  0.13038322E+01 -0.54051284E+01
  0.13138932E+01 -0.53844885E+01
  0.13239542E+01 -0.53631854E+01
  0.13340151E+01 -0.53412266E+01
  0.13440761E+01 -0.53186197E+01
  0.13541371E+01 -0.52953726E+01
  0.13641981E+01 -0.52714932E+01
  0.13742591E+01 -0.52469896E+01
  0.13843201E+01 -0.52218698E+01
  0.13943810E+01 -0.51961416E+01
  0.14044420E+01 -0.51698124E+01
  0.14145030E+01 -0.51428895E+01
  0.14245640E+01 -0.51153797E+01
  0.14346250E+01 -0.50872892E+01
  0.14446860E+01 -0.50586235E+01
  0.14547469E+01 -0.50293875E+01
  0.14648079E+01 -0.49995853E+01
  0.14748689E+01 -0.49692201E+01
  0.14849299E+01 -0.49382943E+01
  0.14949909E+01 -0.49068092E+01
  0.15050519E+01 -0.48747651E+01
  0.15151128E+01 -0.48421614E+01
  0.15251738E+01 -0.48089964E+01
  0.15352348E+01 -0.47752674E+01
  0.15452958E+01 -0.47409705E+01
  0.15553568E+01 -0.47061012E+01
  0.15654178E+01 -0.46706538E+01
  0.15754787E+01 -0.46346220E+01
  0.15855397E+01 -0.45979985E+01
  0.15956007E+01 -0.45607757E+01
  0.16056617E+01 -0.45229452E+01
  0.16157227E+01 -0.44844984E+01
  0.16257837E+01 -0.44454266E+01
  0.16358446E+01 -0.44057208E+01
  0.16459056E+01 -0.43653722E+01
  0.16559666E+01 -0.43243724E+01
  0.16660276E+01 -0.42827134E+01
  0.16760886E+01 -0.42403876E+01
  0.16861496E+01 -0.41973885E+01
  0.16962105E+01 -0.41537103E+01
  0.17062715E+01 -0.41093484E+01
  0.17163325E+01 -0.40642990E+01
  0.17263935E+01 -0.40185602E+01
  0.17364545E+01 -0.39721309E+01
  0.17465155E+01 -0.39250117E+01
  0.17565764E+01 -0.38772046E+01
  0.17666374E+01 -0.38287132E+01
  0.17766984E+01 -0.37795424E+01
  0.17867594E+01 -0.37296986E+01
  0.17968204E+01 -0.36791898E+01
  0.18068814E+01 -0.36280252E+01
  0.18169423E+01 -0.35762153E+01
  0.18270033E+01 -0.35237717E+01
  0.18370643E+01 -0.34707073E+01
  0.18471253E+01 -0.34170356E+01
  0.18571863E+01 -0.33627712E+01
  0.18672473E+01 -0.33079293E+01
  0.18773082E+01 -0.32525256E+01
  0.18873692E+01 -0.31965761E+01
  0.18974302E+01 -0.31400973E+01
  0.19074912E+01 -0.30831056E+01
  0.19175522E+01 -0.30256175E+01
  0.19276132E+01 -0.29676494E+01
  0.19376741E+01 -0.29092173E+01
  0.19477351E+01 -0.28503369E+01
  0.19577961E+01 -0.27910235E+01
  0.19678571E+01 -0.27312918E+01
  0.19779181E+01 -0.26711558E+01
  0.19879790E+01 -0.26106289E+01
  0.19980400E+01 -0.25497237E+01
  0.20081010E+01 -0.24884518E+01
  0.20181620E+01 -0.24268240E+01
  0.20282230E+01 -0.23648502E+01
  0.20382840E+01 -0.23025392E+01
  0.20483449E+01 -0.22398987E+01
  0.20584059E+01 -0.21769355E+01
  0.20684669E+01 -0.21136550E+01
  0.20785279E+01 -0.20500617E+01
  0.20885889E+01 -0.19861586E+01
  0.20986499E+01 -0.19219477E+01
  0.21087108E+01 -0.18574297E+01
  0.21187718E+01 -0.17926038E+01
  0.21288328E+01 -0.17274680E+01
  0.21388938E+01 -0.16620190E+01
  0.21489548E+01 -0.15962523E+01
  0.21590158E+01 -0.15301616E+01
  0.21690674E+01 -0.15509742E+01
  0.21791190E+01 -0.15715453E+01
  0.21891707E+01 -0.15918719E+01
  0.21992223E+01 -0.16119504E+01
  0.22092740E+01 -0.16317772E+01
  0.22193256E+01 -0.16513479E+01
  0.22293772E+01 -0.16706574E+01
  0.22394289E+01 -0.16897001E+01
  0.22494805E+01 -0.17084693E+01
  0.22595322E+01 -0.17269575E+01
  0.22695838E+01 -0.17451562E+01
  0.22796354E+01 -0.17630561E+01
  0.22896871E+01 -0.17806468E+01
  0.22997387E+01 -0.17979173E+01
  0.23097903E+01 -0.18148557E+01
  0.23198420E+01 -0.18314496E+01
  0.23298936E+01 -0.18476859E+01
  0.23399453E+01 -0.18635514E+01
  0.23499969E+01 -0.18790325E+01
  0.23600485E+01 -0.18941156E+01
  0.23701002E+01 -0.19087873E+01
  0.23801518E+01 -0.19230347E+01
  0.23902035E+01 -0.19368453E+01
  0.24002551E+01 -0.19502073E+01
  0.24103067E+01 -0.19631100E+01
  0.24203584E+01 -0.19755437E+01
  0.24304100E+01 -0.19874998E+01
  0.24404617E+01 -0.19989716E+01
  0.24505133E+01 -0.20099533E+01
  0.24605649E+01 -0.20204413E+01
  0.24706166E+01 -0.20304333E+01
  0.24806682E+01 -0.20399290E+01
  0.24907198E+01 -0.20489298E+01
  0.25007715E+01 -0.20574387E+01
  0.25108231E+01 -0.20654607E+01
  0.25208748E+01 -0.20730021E+01
  0.25309264E+01 -0.20800711E+01
  0.25409780E+01 -0.20866770E+01
  0.25510297E+01 -0.20928304E+01
  0.25610813E+01 -0.20985430E+01
  0.25711330E+01 -0.21038273E+01
  0.25811846E+01 -0.21086964E+01
  0.25912362E+01 -0.21131638E+01
  0.26012879E+01 -0.21172431E+01
  0.26113395E+01 -0.21209480E+01
  0.26213912E+01 -0.21242915E+01
  0.26314428E+01 -0.21272864E+01
  0.26414944E+01 -0.21299445E+01
  0.26515461E+01 -0.21322766E+01
  0.26615977E+01 -0.21342925E+01
  0.26716493E+01 -0.21360004E+01
  0.26817010E+01 -0.21374073E+01
  0.26917526E+01 -0.21385185E+01
